,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,4673.78,2306.5357,1241.9807,3578.4137,2534.9698,1043.4439,29.8973,0,2024-06-06 03:52:35+00:00
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,4531.90,2236.5171,1204.2784,3469.7852,2461.2398,1008.5456,28.9896,0,2024-06-05 00:53:11+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,4190.66,2068.1133,1113.5995,3208.5199,2283.9090,924.6107,26.8071,0,2024-06-04 08:41:59+00:00
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,3778.25,1864.5868,1004.0083,2892.7638,2069.5938,823.1699,24.1688,0,2024-06-04 14:43:11+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,3182.35,1570.5069,845.6576,2436.5214,1759.9253,676.5960,20.3569,0,2024-06-06 09:13:23+00:00
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,2904.18,1433.2285,771.7384,2223.5444,1615.3699,608.1745,18.5775,0,2024-06-05 04:19:11+00:00
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,2358.00,1163.6857,626.6000,1805.3694,1331.5391,473.8302,15.0837,0,2024-06-04 20:31:47+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1870.09,922.8995,496.9459,1431.8081,1077.9892,353.8188,11.9627,0,2024-06-03 18:18:47+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,1456.21,718.6475,386.9640,1114.9265,0,1114.9266,9.3150,0,2024-06-05 00:48:23+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1339.52,661.0604,355.9556,1025.5846,0,1025.5845,8.5687,0,2024-06-06 03:52:59+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1085.99,535.9419,288.5841,831.4729,0,831.4729,6.9469,0,2024-06-04 15:01:59+00:00
0x09b03b7cbb19b3dae94f884cf60dbc3c99a3947b00000000000000000000066c,mainnet,pyUSD/sDOLA BSP,631.62,311.7079,167.8427,0,0,0,-479.5506,0,2024-06-03 18:20:35+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,429.45,211.9359,114.1193,0,0,0,-326.0552,0,2024-06-01 10:35:35+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,321.20,158.5139,85.3537,0,0,0,-243.8676,0,2024-05-28 21:11:35+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,297.36,146.7488,79.0186,0,0,0,-225.7673,0,2024-06-06 10:37:59+00:00
0xe3e0022d25194431a98e8bf5034d2617c96e1d44000000000000000000000670,mainnet,InstETH/wstETH,166.42,82.1292,44.2234,0,0,0,-126.3526,0,2024-06-05 00:47:23+00:00
0x6aa5a6b9257ca6e18b2da94e1a5fbe57ce2947ca00000000000000000000067b,mainnet,genETH/wstETH,142.34,70.2456,37.8245,0,0,0,-108.0701,0,2024-06-05 00:50:35+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,71.47,35.2708,18.9920,0,0,0,-54.2628,0,2024-05-29 03:46:59+00:00
0x2e848426aec6dbf2260535a5bea048ed94d9ff3d000000000000000000000536,mainnet,wbETH-wstETH,9.26,4.5699,2.4607,0,0,0,-7.0306,0,2024-05-23 02:31:11+00:00
0x70d5e3234f6329c1d5a26796dcf4e109d69a34880000000000000000000005e7,mainnet,uniETH/wstETH/rETH,6.92,3.4151,1.8389,0,0,0,-5.2539,0,2024-06-05 00:51:11+00:00
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-01 09:52:47+00:00
0xd3f8ab9c5928fdf53153e7757131ad7815fe3146000000000000000000000661,mainnet,vETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-19 16:49:59+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-04-09 01:56:35+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-21 19:24:11+00:00
0x1ee442b5326009bb18f2f472d3e0061513d1a0ff000200000000000000000464,mainnet,50rETH-50BADGER,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-07 06:34:59+00:00
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-20 00:25:11+00:00
0xed0df9cd16d806e8a523805e53cf0c56e6db4d1d000000000000000000000687,mainnet,ShezUSD/sDAI,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-03 22:22:23+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,9571.72,11037.3478,5943.1872,16980.5350,11525.3164,5455.2186,0,0,2024-06-06 05:44:40+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1404.47,1496.8411,805.9913,2806.0410,1904.5637,901.4773,503.2086,0,2024-06-06 15:24:49+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,819.29,873.1742,470.1707,1636.8890,1111.0170,525.8720,293.5441,0,2024-06-06 15:46:01+00:00
0x821afe819450a359e29a5209c48f2fa3321c8ad200020000000000000000010d,base,ECLP-sDAI-USDC-rh,196.79,209.7327,112.9330,0,0,0,-322.6658,0,2024-06-06 12:56:17+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,183.89,195.9843,105.5300,0,0,0,-301.5143,0,2024-06-06 12:42:33+00:00
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,105.25,112.1722,60.4004,0,0,0,-172.5726,0,2024-06-06 16:37:13+00:00
0x98bedb6a3c0b6feebbe662e6419481a6877d9681000000000000000000000104,base,sfrxETH/cbETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-04-02 23:43:41+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,14066.03,4750.7021,2558.0704,7387.3298,5914.5816,1472.7483,78.5573,0,2024-06-06 15:46:24+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,2526.27,853.2298,459.4314,1326.7703,0,1326.7702,14.1090,0,2024-06-06 11:58:22+00:00
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,168.43,56.8860,30.6309,0,0,0,-87.5170,0,2024-06-05 21:37:13+00:00
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,9.91,3.3470,1.8022,0,0,0,-5.1493,0,2024-05-30 16:12:08+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,31198.26,1357.5611,730.9945,3053.1052,2072.2552,980.8500,964.5496,0,2024-06-06 16:47:48+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3222.72,140.2334,75.5103,0,0,0,-215.7438,0,2024-06-06 01:26:20+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2867.90,124.7938,67.1967,0,0,0,-191.9905,0,2024-06-06 16:14:25+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2501.59,108.8542,58.6138,0,0,0,-167.4680,0,2024-06-06 12:35:09+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1255.18,54.6179,29.4096,0,0,0,-84.0275,0,2024-06-05 04:56:45+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1121.80,48.8140,26.2845,0,0,0,-75.0985,0,2024-06-06 15:57:02+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,1101.27,47.9207,25.8034,0,0,0,-73.7241,0,2024-06-01 16:41:50+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1078.70,46.9386,25.2746,0,0,0,-72.2132,0,2024-06-06 16:19:33+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,601.00,26.1519,14.0818,0,0,0,-40.2337,0,2024-06-06 12:48:24+00:00
0x260dbd54d87a10a0fc9d08622ebc969a3bf4e6bb000200000000000000000536,arbitrum,jitoSOL/wstETH,374.99,16.3173,8.7862,0,0,0,-25.1036,0,2024-06-06 16:47:36+00:00
0xfb2f7ed572589940e24c5711c002adc59d5e79ef000000000000000000000535,arbitrum,jitoSOL/wSOL,123.98,5.3949,2.9049,0,0,0,-8.2998,0,2024-06-06 04:56:06+00:00
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,64.34,2.7997,1.5075,0,0,0,-4.3072,0,2024-06-04 07:01:58+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,61.80,2.6892,1.4480,0,0,0,-4.1372,0,2024-06-06 16:21:41+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,32.90,1.4316,0.7709,0,0,0,-2.2025,0,2024-06-06 13:59:42+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
0xa1a8bf131571a2139feb79401aa4a2e9482df6270002000000000000000004b4,arbitrum,50wstETH/50-4Pool,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-02-16 15:49:05+00:00
0x4b3af34eb1135d59df8b9cdc2ff07d30d05334c400000000000000000000050d,arbitrum,weETH/rETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-04-07 13:56:07+00:00
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-06 10:40:40+00:00
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-06-04 20:03:31+00:00
0x2f0cdf8596be980ef24924ca7bf54e630ca526b2000000000000000000000529,arbitrum,sUSDe/USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-04-07 19:43:13+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-13 23:49:46+00:00
